Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8,Lead 9,Lead 10,Lead 11,Lead 12,Lead 13,Lead 14,Lead 15,Lead 16,Lead 17,Lead 18,Lead 19,Lead 20,Lead 21,Lead 22,Lead 23,Lead 24,Lead 25,Lead 26,Lead 27,Lead 28,Lead 29,Lead 30,Lead 31,Lead 32,Lead 33,Lead 34,Lead 35,Lead 36,Lead 37,Lead 38,Lead 39,Lead 40,Lead 41,Lead 42,Lead 43,Lead 44,Lead 45,Lead 46,Lead 47,Lead 48,Lead 49,Lead 50,Lead 51,Lead 52,Lead 53,Lead 54,Lead 55,Lead 56,Lead 57,Lead 58,Lead 59,Lead 60,Lead 61,Lead 62,Lead 63,Lead 64,Lead 65,Lead 66,Lead 67,Lead 68
-11984.49609,-170630,-169578.25,392025,483165.5,101832.25,-281469.25,75298.25,409714,73804.25,235481.75,148382.5,359543.25,-192432,71369.5,28680.25,185072.5,161212.75,243127.25,129237.25,161340.75,40628.75,43277.75,-318555.75,133616.25,349050.75,320223.75,83577.25,98865,91226.5,207610.75,258680.75,-12697.49609,332836.25,-51964.49609,-170205.5,-56469.99609,185860.25,113003.5,53592,10313.5,159031.75,-44855.99609,32072.5,-70466.5,345595.5,172612,89861.75,131719.25,150540.75,95479.5,-125630.75,-157165.75,71012.25,950698.25,216009.25,6847,120568,163121.75,-3127.496094,-209818.5,37357,166987.75,-126770,-710486.25,-715683.75,-330609.25,-270799.5
-11932.24609,-170692.75,-169800.5,392041.75,483150.75,101909.75,-281493.25,75402.5,409770,73815.5,235499,148418.25,359484.5,-192499.75,71538.25,28881.75,185111.25,161167.75,243109,129233.75,161344.75,40693.75,43357,-318418.25,133759.5,349105.75,320290.25,83440.25,98684.75,91190.5,207563,258574.5,-12664.24609,332714.75,-51913.49609,-170329,-56536.24609,185841,112933.5,53604,10377.75,159244.75,-44976.74609,32015.5,-70464.25,345516.5,172596.25,89818.25,131649.5,150449.75,95322.25,-125835,-156907.5,70915.25,950656,215990.5,6792.5,120509.5,163153,-3019.746094,-210098.5,37382.25,166536,-127078,-709173.75,-714981.25,-330364,-271154.25
-11944.99609,-170705,-169677.75,392119,483325.25,101955.5,-281468,75556.5,409854,73890,235519.5,148439,359533.25,-192402.75,71559.25,28934.25,185126,161206.5,243097.75,129165,161379.5,40742,43383.25,-318326,133682.5,349085,320185.25,83492,98761.25,91185.25,207561.25,258663.5,-12623.24609,332832.5,-51693.49609,-170279.75,-56482.99609,185926.5,113020.25,53609.25,10701,159409.5,-45020.24609,31973.5,-70501.75,345590.5,172650.5,89792.25,131669.5,150480.75,95326.5,-125450.75,-156528,70983.75,950436.25,215959.5,6770.25,120596,163164.5,-2958.746094,-210561.25,37445,166081.25,-127094,-708830,-715357.75,-329687.25,-270396
-11818.99609,-170658,-169254,392278.5,483477.5,102204.25,-281331,75795.5,410053.5,74010.75,235663.75,148560.5,359633,-192239.25,71716.25,29013.25,185197.25,161289.25,243199.5,129247.25,161429,40732,43449.25,-318170.5,133646,349043.75,320145,83701.25,98961,91229.75,207664,258759.25,-12472.49609,333151.5,-51711.24609,-170071.75,-56174.99609,186095.25,113138.5,53739,10689.25,159444.75,-44696.49609,32143,-70350.5,345659.75,172783.5,89932,131801,150609.25,95563.5,-125241,-156612.5,71126.75,950498.75,216116.5,6916,120712.25,163422,-2772.246094,-210633,37659,165844,-126860,-708959,-715073.5,-329488.75,-270348
-11958.99609,-170759.75,-169432.25,392173.5,483414,102194.75,-281484,75853.25,410000,73947.25,235634,148447.75,359598,-192276.25,71697.75,28899.5,185175.5,161209,243140.25,129255.75,161398.25,40736.75,43401.75,-318349.5,133628,349088.5,320198.25,83700.5,98956,91233.25,207602.75,258690.25,-12735.74609,332987.5,-51927.99609,-170183.25,-56328.24609,185983.25,113084,53724.75,10413,159411.25,-44706.99609,32130.75,-70371.5,345614.25,172735,89870,131716.25,150608.5,95626.25,-125053.25,-156731.25,71216,950380,216037.25,6901,120692.75,163384.5,-2763.496094,-210353,37719,165935.5,-126718.5,-709631,-715453.5,-330371.75,-271189.25
-11927.24609,-170853,-169537.75,392149.25,483411.5,102039,-281585.5,75622.75,409895.5,73893.5,235551,148417,359594.25,-192345.25,71781.5,28845.75,185135.25,161181,243119.75,129213.75,161342.25,40673,43375.75,-318332.25,133632.75,349058.5,320203,83703.25,98963.75,91165,207553.25,258668.5,-12758.74609,332657.75,-52054.24609,-170307.5,-56388.49609,185956.75,113089.25,53743.5,10400,159366,-45122.24609,32130.75,-70427.25,345654,172711.5,89886,131726.25,150532,95330.75,-125086.75,-156732.5,71019,950432.5,215969.25,6811.5,120581.75,163272.5,-2935.496094,-210038.75,37539.5,166097.75,-127034,-709630.75,-715282.5,-330402.25,-271249.75
-11705.24609,-170815.75,-169366.25,392366.5,483683,102185.25,-281447,75802.75,410019.25,74106,235750,148605,359702.5,-192289.5,71967.25,29050.25,185278,161310.5,243225.5,129196.5,161398.25,40756,43409.5,-318159.5,133590.25,348897.75,320097,83513.25,98750.75,91167.75,207564,258776.75,-12537.74609,332817,-52026.24609,-170030,-56186.24609,186157,113303.5,53972.75,10806.5,159571.5,-44993.74609,32128.25,-70357.25,345805.25,172893.5,90068.25,131851.25,150709.25,95381.25,-125349.5,-156581.5,71032.75,950696.25,216095.25,6909.25,120635.25,163268,-2884.996094,-209030.75,37392.5,166490.75,-127246,-708945.75,-714821.75,-330149.75,-270932
-11911.49609,-170720,-169261.75,392480.25,483785,102281,-281379,75901.5,410144.5,74209.75,235892,148700.5,359819.5,-192119.5,71675,29083.75,185288.75,161335.25,243219.75,129217,161363,40691.5,43397.5,-318085,133531.5,348827,319944,83720,98978.25,91210,207639.75,258834,-12555.49609,332889.5,-52013.99609,-169939.75,-56100.99609,186255.5,113430.5,54071.75,11008.75,159836.75,-44670.24609,32202.5,-70242,345859.25,172965.75,90157.5,131919.75,150707.75,95561.25,-125620.5,-156652.25,71136.5,950888,216211.25,7023.75,120732,163397.75,-2637.746094,-208750.25,37634,167101.5,-126951.5,-709069,-714843.5,-330284.25,-271136.75
-12067.24609,-170619.75,-169242.5,392539.5,483725,102361.75,-281393.25,75856,410204.75,74298,235907,148718.25,359877.75,-192037.5,71942.5,29143.75,185294.75,161427.25,243292.25,129218.75,161346.25,40767.5,43438.5,-318106.5,133480,348851.25,319975.75,83670.25,98941,91250.25,207640.5,258851.5,-12592.74609,332743,-51985.74609,-170170.25,-56044.74609,186260.5,113461.75,54106.75,10531,159862.25,-44619.74609,32471.75,-70139.25,345926.5,172978.75,90184,131928.25,150804.25,95601.25,-125829.75,-156786.5,71155.5,950940.25,216202,7055.5,120724.25,163353,-2627.246094,-209068,37699.25,167126.5,-126900,-709437.25,-715072.75,-330127,-270992.75
-12018.99609,-170321.75,-169003.5,392599.75,483838.25,102570.75,-281222.5,75810.25,410460.75,74320.25,236023.25,148782.5,359954,-191947,71835.5,29187.25,185347.5,161447.75,243331,129224.5,161353,40774.5,43402.75,-318080.75,133388.75,348789.75,319859.75,83679.25,98932.5,91201.25,207688.75,258866.25,-12547.24609,332986.75,-51882.99609,-170278.25,-55892.24609,186369.5,113466,53995.75,10473,159720,-44610.49609,32253,-70206.75,345912.75,173076.5,90246.75,131972.25,150767.75,95588.75,-125547,-156353.25,71249,951090.25,216269.75,7049.5,120833,163481.5,-2575.746094,-209271,37870.25,166911.5,-126757,-709539.5,-715405.25,-330330.25,-270991.75
-11840.24609,-170294,-168844,392723.25,483900,102634.5,-281104,75770.5,410537.75,74488,236107.75,148826,360008.75,-191960,71672,29236.25,185371.75,161490.25,243401.25,129230.5,161351.75,40844.75,43443,-318185.5,133446,348787.5,319910,83733.25,98935.5,91228.75,207693.75,258906.75,-12461.99609,333266,-51840.74609,-169968.75,-55770.74609,186449.75,113533.25,53964.5,10801.75,159437.75,-44631.24609,32419.75,-70118.5,346018.5,173114.75,90281,132030.25,150896.5,95792.25,-125610,-157043,71333,951089,216295.25,7037.5,120813,163438.25,-2561.996094,-209592.5,37772,166368.25,-126895,-709912.75,-715472.25,-330071,-270930.25
-11701.49609,-170252.75,-168730.25,392828.25,484047.25,102795.75,-280956.25,75791,410551.5,74576.75,236211.25,148917.75,360116,-191827.25,71770,29349.75,185416,161533.5,243439.75,129275.5,161407.25,40881.25,43523.25,-317991,133567.5,348876.25,319953.25,83839.5,99059,91219.25,207696.5,258967.5,-12293.49609,333353.5,-51554.99609,-169953.25,-55718.74609,186593.25,113754.5,54310.25,11012.25,159536.25,-44282.24609,32667.75,-69998.25,346154,173148,90319.5,132111.5,150921.25,95846.5,-125261,-156956.75,71402,950978.75,216299,7050.75,120834.25,163438.5,-2607.746094,-210123.25,37788.75,165869,-126966.5,-710093,-715340.25,-329984,-270640.25
-11675.74609,-170176.75,-168913,392789,483937.25,102629,-280866.5,75720.75,410064.5,74409.75,236074.75,148811,359945.25,-191941,71826.75,29372,185375,161455.25,243373.25,129239.25,161380,40859.75,43503.75,-318108.5,133485.5,348828.25,319979,83829,99035.5,91199,207678,258927.5,-12244.99609,333283.25,-51543.74609,-170095.5,-55714.74609,186552.25,113667,54322.75,11043.5,159651,-44156.49609,32466.5,-69997.5,346115,173120.25,90301.75,132004.5,150873.5,95777,-125076.75,-156317.75,71313.5,950824.5,216270.25,7009.5,120847.5,163508.75,-2534.496094,-209863.5,37916,165771.5,-126815,-710569.75,-715709.25,-329946,-270759.5
-11581.49609,-170142,-168779.25,392847.25,483989.5,102610.5,-280839.75,75826.75,410168.5,74289,236098.75,148825.5,359903.5,-192020,72012,29370.75,185369.25,161440.25,243331,129194,161339.5,40777.75,43423.75,-318101.5,133327.25,348681.5,319801.25,83640,98893,91150.5,207710.5,258984.75,-12045.99609,333784,-51460.74609,-169393,-55615.74609,186548,113568.5,54102.5,10939,159762,-44118.49609,32429.75,-70022,346052.75,173146.75,90305.75,132009.25,150873.75,95820.5,-125067,-156345.75,71358,950915.25,216286.25,7008.5,120834.25,163490,-2639.996094,-210045.75,37798,165892,-126952.5,-710179.5,-715144.25,-329965.75,-270800
-11678.74609,-170126,-168719.5,392882.25,484068,102720,-280778.75,75832.5,410243,74418.75,236178,148848.75,359984.25,-192001.75,72117.25,29383.5,185427.75,161460,243416.75,129191.5,161308,40797,43402,-317956.5,133249,348625.5,319768.5,83765.25,99006.25,91169.5,207679.75,258986,-12067.24609,333762.5,-51521.24609,-169780.5,-55631.74609,186617.5,113681.75,54183.5,10790,159799.5,-44291.99609,32479.25,-69977.75,346084.5,173200,90364,132068.75,150935.75,95811.25,-125046.25,-156463.75,71371,951022.25,216341,7049.75,120859,163452,-2557.496094,-209471.75,37693.25,166261.5,-126981.5,-709903.25,-715500,-330392.75,-271013.75
-11713.74609,-170079.25,-168598.5,392784.5,483933.5,102618.25,-280959.25,75815.5,410266.5,74342.25,236154.75,148834.5,359921.75,-192010.25,71872.5,29128.5,185372.5,161475.75,243416.75,129162.75,161326,40699.5,43377,-317972.75,133228.5,348659.5,319800,83746.5,99011.75,91163,207659.5,258973.25,-12045.49609,333613.75,-51501.74609,-169987.75,-55746.74609,186561,113642.25,54171,10726.25,159562,-44877.24609,32354,-70066.25,346047,173205.75,90363.75,132003,150876.75,95716.5,-125022.75,-156759,71317.5,951040.5,216283.75,7093.5,120871.5,163429.75,-2633.246094,-208918.75,37734.5,166818.75,-126862,-709793.25,-715579.5,-330403,-270744.75
-12018.99609,-170054.75,-168861.25,392796.5,483968.75,102578.5,-281023,75958.25,410265,74349.25,236150,148809,359988.5,-191839,72054.25,29002.25,185378.75,161515,243406.25,129172.5,161318.75,40672.25,43345.25,-318070.75,133249.25,348740.25,319819,83778.5,98936,91156.25,207614.25,258926.75,-12194.99609,333601.75,-51512.74609,-169871,-55713.74609,186523.5,113574.25,54042.25,10790.75,159522.75,-45300.24609,32205.25,-70202,345960.25,173185.75,90292.25,131980.75,150694,95591.5,-124906.25,-157018,71303.5,951032,216236.5,7022.75,120800.75,163361.25,-2795.246094,-209497.5,37662.75,167061,-126923,-710037.5,-714917.75,-329277.5,-270452
-11806.49609,-169963.5,-168791.25,392829.5,484045.25,102647.5,-281012.25,76113.5,410432,74444,236217.75,148899.25,360096.75,-191708.75,72157,29117.25,185597.75,161580.75,243439,129215.25,161391.5,40768.25,43422.5,-318075.25,133309.75,348757,319865.5,83610,98847.75,91215.5,207686.75,258957,-12228.74609,333675.75,-51457.49609,-169869.25,-55695.49609,186593.5,113636.5,54255.75,11124.25,159590,-44914.24609,32542.5,-70018.75,346071.75,173182.5,90337.75,132047,150768,95715,-125000.75,-156831.5,71363.5,951165.25,216269,7116.5,120835.75,163446.5,-2664.496094,-208834.75,37781.75,166953,-126839.5,-711461.5,-715980.5,-329800,-270626.75
-11576.24609,-169987,-169080.5,392677.25,483834,102447.5,-281040.25,76175.5,410359.75,74335,236118.5,148790.5,359983.75,-191753.75,72053,29278,185547.25,161541.5,243455,129250.75,161410,40866,43525.75,-318089,133486.25,348829.5,319949.75,83675.25,98939.75,91252.25,207617.75,258874,-12348.74609,333554.5,-51749.49609,-169943.25,-55786.24609,186483.75,113557.5,54179,11027.5,159514.5,-44864.49609,32085.75,-70155.5,345976.25,173092,90215.25,131910.5,150650.5,95573.5,-124971,-156295.5,71280,951067.75,216187.5,7103,120836.5,163536.25,-2609.496094,-209269,37886.5,166657.75,-126678.5,-712230.5,-716060.75,-330474.5,-271063.5
-11515.99609,-170096.25,-169258.5,392609.5,483713.75,102408.25,-281329.25,76112,410323.5,74309.75,236011.5,148754.5,359936.75,-191856.5,71975.5,29429,185396,161503.25,243391.5,129213,161336.25,40887.25,43546.25,-317910.5,133447.5,348777,319886.5,83629.75,98872,91191.75,207668.5,258831,-12484.24609,333483.25,-51932.49609,-169849.75,-55895.99609,186417,113486.25,54094.75,10985.25,159713.25,-44720.24609,32206.5,-70195,345888.25,173003,90181.75,131851,150697.5,95616.25,-125147,-156327.25,71266,950893.25,216129.75,7085.25,120854.25,163447.75,-2647.246094,-209945.25,37890.25,166142.25,-126615,-712757,-716582.75,-330502.5,-271015.5
-11523.24609,-170182.75,-169360.75,392510,483602.5,102425.75,-281584.25,76109,410290,74210.75,235960,148716,359909,-191884.25,71968.75,29413.25,185475.25,161546.75,243374.25,129225,161453.25,40947.5,43585.25,-317947.5,133519.75,348819.25,319939,83689.25,98906.5,91208.75,207631.25,258817.5,-12478.99609,333434.25,-51807.49609,-169781.25,-55981.74609,186298.5,113490.25,54089.75,11098.75,159799.25,-44498.49609,32381.5,-70119.5,345887.25,172880.5,90139.5,131845,150696.25,95709.5,-125013.25,-156429.5,71299.75,950868.25,216135,6983.5,120827.25,163444.25,-2673.496094,-210353.75,37775.75,165764.25,-126665.5,-712805,-716947.5,-330365.75,-270992
-11604.99609,-170418.5,-169441.5,392332.75,483437.25,102369.75,-281691.75,75863.5,410212.75,74066.5,235771.25,148607,359807.5,-191968,71913.25,29261.5,185448.5,161477.75,243298.25,129179.25,161422.5,40932.5,43569,-317944.5,133621.5,348889,319993.25,83642.75,98882.25,91175.25,207560.75,258742,-12520.49609,333200.5,-51814.24609,-170056,-56061.74609,186168.5,113347.25,53941,10923.5,159650.25,-44633.99609,32250.5,-70285,345724.25,172795.5,90013.75,131771,150541.75,95597.75,-124756,-156753.25,71127.25,950670.75,216001.75,6873.25,120743.5,163283,-2939.246094,-210563.5,37539.75,165685.25,-126977,-711721.75,-717229.75,-330604,-271083.75
-11841.99609,-170720,-169666,392284.25,483533.25,102409.25,-281699,76097.75,410185.75,74058.75,235738.5,148632.5,359774.75,-191972.75,71961.75,29150.75,185470,161464.5,243255.75,129247.25,161465.75,40948.75,43630,-317968.5,133715.5,348959.5,320067,83532.75,98790.5,91162,207531.5,258693.75,-12588.74609,333060.5,-51800.74609,-170145.25,-56224.49609,186053.5,113178.25,53683.25,10817.5,159534.75,-44701.49609,31982.25,-70454.5,345614.5,172671.25,89940,131615.25,150455.25,95588.75,-124638,-157137.75,71036.75,950598.25,216015,6838.25,120632.25,163163.25,-2975.246094,-210037,37214,165890,-127374.5,-712110.75,-717710.5,-330837,-271435.5
-12097.24609,-171036,-169878,392181.5,483524.75,102399.25,-281548.25,76315.25,410150.75,74011,235641,148554,359783,-191950.25,71944.25,28961.5,185496.75,161473,243225.5,129209,161498.25,40909,43573,-318056.5,133766.75,349088,320212,83623,98876,91205.5,207483.5,258665.5,-12774.49609,332952,-51930.74609,-170250.75,-56407.74609,185880.25,113031.75,53573,10640.75,159357.5,-44910.49609,31999.5,-70470.75,345523,172540,89882.25,131569,150437,95618,-125440.25,-157146.75,71021.25,950714.5,215976.75,6836.25,120606.75,163127.25,-3153.996094,-209578.25,37185.75,166383.5,-127406,-711769.75,-717309,-330008.75,-271064.5
-12212.74609,-171192.25,-169981.25,392052.25,483356,102172.5,-281495.25,75639.5,410126.75,73884.25,235461,148383,359661,-192020.75,71684,28666.75,185332,161349.75,243164,129226.5,161402.25,40830.5,43449.75,-318342.5,133775.75,349149.25,320243.25,83646.5,98910.75,91227.25,207470.75,258621.25,-12906.99609,332940.5,-52171.74609,-170277.75,-56487.49609,185729.75,112873.75,53385.75,10370.75,159232,-45038.74609,31985.25,-70600.25,345351.5,172431.5,89802.5,131452.75,150333.75,95497,-126014,-156937.75,70982.75,950763.75,215920.25,6782.25,120589,163171.5,-3086.746094,-209349.5,37390.75,166921,-127152.5,-711543.75,-717661,-330194.75,-271211.75
-12333.49609,-171428,-170064.5,391901.5,483322.5,102069,-281562.25,75494,409727,73747,235303.25,148289.75,359464,-192249.75,71364.5,28592.5,185227.25,161256.25,243067.5,129160,161355.5,40743.75,43404.5,-318525.5,133667.5,349044.25,320151.75,83614.5,98848.5,91122.75,207464,258499.25,-13089.24609,332640,-52369.24609,-170537.5,-56633.24609,185593.75,112723.5,53308.25,10297.5,159082.5,-45035.99609,31812.5,-70750.25,345262,172306.5,89684.25,131333.75,150223.5,95417.5,-126508.5,-157002.75,70941.5,950876.5,215816,6775.75,120666.75,163203.75,-2945.496094,-209031.5,37636.5,167027.25,-126756,-712412.75,-718107.75,-330945.25,-271731
-12384.99609,-171393.75,-169895,391983.5,483432.75,102165.5,-281476.25,75504.25,409918,73851.25,235436.25,148370.25,359580,-192171.25,71486.5,29057.75,185347.25,161328.5,243160,129221.5,161475.25,40963.75,43591.5,-318431.5,133846.5,349172.25,320281.5,83482,98743,91183.75,207553.5,258605.5,-13074.24609,332727.25,-52098.24609,-170605.5,-56538.49609,185638.5,112765,53336.75,10487,159248.75,-44811.24609,31920.25,-70749.25,345336.25,172345.5,89749.25,131431.5,150250.75,95445,-126396.5,-156905.25,70960.75,950971.75,215921.25,6798.75,120685.25,163234,-2956.996094,-209456,37540,166827.75,-126943.5,-713634.75,-718485.75,-331266.25,-271957.25
-12517.24609,-171450.75,-169848.5,391944.75,483400.5,101946.25,-281575.25,75355,409812.25,73788.75,235428,148287.25,359520.25,-192274.75,71386.75,29182,185292,161272,243106.75,129212.5,161454,40928,43610.25,-318415.25,133947.25,349127,320282.5,83291.75,98549.75,91156.5,207541.25,258550,-13146.24609,332530.5,-51990.24609,-170663.75,-56552.74609,185630,112723.5,53322.75,10307.5,159290,-44686.49609,31874.25,-70727.75,345299,172354.5,89740.5,131375.25,150224.75,95420.75,-125875.75,-156797.25,70922,950769,215939,6831.25,120663,163293,-2882.996094,-209936.5,37618.25,166335.5,-127261,-711717.25,-717561,-330547,-271361.25
-12300.49609,-171087.75,-169761.5,392051.5,483359.75,101994.75,-281551.25,75481.5,409777.5,73850.25,235477,148353,359581.25,-192310.5,71585.25,29191.5,185304.5,161330.25,243218.25,129284.5,161448.75,40950.25,43589.25,-318241.5,133845,349104.25,320262.25,83604.75,98826,91246.25,207634.25,258621,-13092.49609,332171,-52000.74609,-170195.75,-56465.24609,185776,112851,53381.25,10243.25,159330,-44660.49609,31933.5,-70666.75,345333.75,172429.5,89799,131493.25,150362.75,95370,-125462,-156651.75,71074,950765.75,216022.75,6915,120773.25,163479.25,-2530.246094,-209998.25,37983.25,166011,-126952,-711348,-717277.75,-330304.25,-271336
-12242.24609,-171116.75,-169793,392046.25,483332.25,102007.25,-281482.5,75636.5,409779.25,73842.75,235457.5,148297.25,359492,-192336.75,71660.25,29051.75,185220.25,161268.75,243096,129250.5,161416,40882.5,43568.5,-318259.25,133825.75,349042,320230.5,83341,98641,91185.5,207513.25,258527.25,-13059.24609,332287.75,-52278.99609,-170267.5,-56474.24609,185724.5,112879.75,53300,10257,159100,-44811.99609,31949.75,-70653.75,345316.75,172411.75,89727,131404,150257,95207.75,-125846.75,-157030.25,70976,950556.5,215907.75,6863,120639.25,163321,-2584.246094,-210478.25,37718.75,165753.75,-127091.5,-712321.25,-717058.75,-330721,-271383.5
-12236.74609,-171129.75,-169559.25,392052.25,483244.25,101951,-281365.25,75775.25,409780,73834,235452.25,148302.5,359517.25,-192192,71826.25,28939.75,185270,161299.25,243090.25,129223.5,161417.5,40875.75,43498.75,-318403.25,133847,349129.5,320256,83414.75,98674.5,91209.25,207505.75,258524.25,-13055.99609,332587,-52362.74609,-170633.5,-56325.24609,185722.25,112875.75,53313.75,10125,159107.75,-44997.24609,31920.5,-70685.75,345256.75,172378.25,89731.25,131420.75,150234.25,95281.75,-126053.25,-157294.25,70995.5,950522.25,215844.75,6800.25,120601.75,163252.25,-2792.246094,-209851,37633.25,165941.5,-127113.5,-712943.25,-717627.5,-331356.5,-271794.75
-12118.49609,-170678.5,-169357.75,392170,483316.5,102151.5,-281214.75,75736.75,410039.5,73966.5,235540.25,148358.75,359623,-192109.5,71748,29173.5,185335.75,161322,243147.75,129193.75,161391.75,40891.25,43541.25,-318298.75,133791.25,349005.75,320109.5,83492,98760,91219,207534,258590.75,-12930.24609,332607.75,-52207.24609,-171146.25,-56371.99609,185791.25,113018.25,53565.25,10093.25,159228.25,-44871.99609,32012.25,-70541,345371,172459.75,89811.25,131446.5,150308.5,95296.75,-125985.5,-156962.25,70954.75,950657.5,215905,6898.75,120701,163422.25,-2683.246094,-209584,37875.5,166439.5,-126942,-712926,-717659.75,-330179,-271012.75
